FLIGHT_DATE,PAIRING_POSITION,EQUIPMENT,n_bid,n_reserve,workload
2024-05-08,FO,321,30,29,0.97
2024-05-08,FO,332,41,35,0.85
2024-05-08,FO,717,29,21,0.72
2024-05-08,FO,789,2,2,1
2024-05-09,CA,321,28,21,0.75
2024-05-09,CA,332,45,32,0.71
2024-05-09,CA,717,31,14,0.45
2024-05-09,CA,789,2,2,1
2024-05-09,FA,NA,526,235,0.45
2024-05-09,FO,321,28,31,1.11
2024-05-09,FO,332,42,34,0.81
2024-05-09,FO,717,31,22,0.71
2024-05-09,FO,789,2,2,1
2024-05-10,CA,321,28,22,0.79
2024-05-10,CA,332,49,27,0.55
2024-05-10,CA,717,34,12,0.35
2024-05-10,CA,789,3,2,0.67
2024-05-10,FA,NA,553,245,0.44
2024-05-10,FO,321,28,26,0.93
2024-05-10,FO,332,46,32,0.7
2024-05-10,FO,717,33,20,0.61
2024-05-10,FO,789,2,1,0.5
2024-05-11,CA,321,32,16,0.5
2024-05-11,CA,332,45,21,0.47
2024-05-11,CA,717,27,11,0.41
2024-05-11,CA,789,2,2,1
2024-05-11,FA,NA,515,269,0.52
2024-05-11,FO,321,31,26,0.84
2024-05-11,FO,332,46,27,0.59
2024-05-11,FO,717,26,21,0.81
2024-05-11,FO,789,2,1,0.5
2024-05-12,CA,321,29,15,0.52
2024-05-12,CA,332,43,19,0.44
2024-05-12,CA,717,29,12,0.41
2024-05-12,CA,789,2,2,1
2024-05-12,FA,NA,521,309,0.59
2024-05-12,FO,321,29,26,0.9
2024-05-12,FO,332,43,26,0.6
2024-05-12,FO,717,31,20,0.65
2024-05-12,FO,789,2,1,0.5
2024-05-13,CA,321,28,17,0.61
2024-05-13,CA,332,45,23,0.51
2024-05-13,CA,717,32,13,0.41
2024-05-13,CA,789,2,2,1
2024-05-13,FA,NA,536,253,0.47
2024-05-13,FO,321,27,31,1.15
2024-05-13,FO,332,45,35,0.78
2024-05-13,FO,717,31,24,0.77
2024-05-13,FO,789,2,1,0.5
2024-05-14,CA,321,28,21,0.75
2024-05-14,CA,332,42,26,0.62
2024-05-14,CA,717,29,15,0.52
2024-05-14,CA,789,2,3,1.5
2024-05-14,FA,NA,522,231,0.44
2024-05-14,FO,321,28,32,1.14
2024-05-14,FO,332,41,34,0.83
2024-05-14,FO,717,27,25,0.93
2024-05-14,FO,789,2,3,1.5
2024-05-15,CA,321,30,22,0.73
2024-05-15,CA,332,43,29,0.67
2024-05-15,CA,717,33,16,0.48
2024-05-15,CA,789,3,4,1.33
2024-05-15,FA,NA,532,235,0.44
2024-05-15,FO,321,29,28,0.97
2024-05-15,FO,332,44,34,0.77
2024-05-15,FO,717,31,23,0.74
2024-05-15,FO,789,3,3,1
2024-05-16,CA,321,27,23,0.85
2024-05-16,CA,332,45,31,0.69
2024-05-16,CA,717,36,15,0.42
2024-05-16,CA,789,4,4,1
2024-05-16,FA,NA,537,236,0.44
2024-05-16,FO,321,27,31,1.15
2024-05-16,FO,332,43,33,0.77
2024-05-16,FO,717,36,21,0.58
2024-05-16,FO,789,4,3,0.75
2024-05-17,CA,321,28,21,0.75
2024-05-17,CA,332,45,22,0.49
2024-05-17,CA,717,37,14,0.38
2024-05-17,CA,789,4,3,0.75
2024-05-17,FA,NA,553,252,0.46
2024-05-17,FO,321,27,29,1.07
2024-05-17,FO,332,45,31,0.69
2024-05-17,FO,717,34,21,0.62
2024-05-17,FO,789,4,3,0.75
2024-05-18,CA,321,30,17,0.57
2024-05-18,CA,332,45,17,0.38
2024-05-18,CA,717,31,13,0.42
2024-05-18,CA,789,4,3,0.75
2024-05-18,FA,NA,544,259,0.48
2024-05-18,FO,321,29,30,1.03
2024-05-18,FO,332,47,25,0.53
2024-05-18,FO,717,30,18,0.6
2024-05-18,FO,789,4,3,0.75
2024-05-19,CA,321,29,18,0.62
2024-05-19,CA,332,42,20,0.48
2024-05-19,CA,717,31,13,0.42
2024-05-19,CA,789,4,3,0.75
2024-05-19,FA,NA,534,256,0.48
2024-05-19,FO,321,29,31,1.07
2024-05-19,FO,332,43,28,0.65
2024-05-19,FO,717,28,22,0.79
2024-05-19,FO,789,4,3,0.75
2024-05-20,CA,321,31,14,0.45
2024-05-20,CA,332,45,27,0.6
2024-05-20,CA,717,32,12,0.38
2024-05-20,CA,789,4,4,1
2024-05-20,FA,NA,552,239,0.43
2024-05-20,FO,321,31,26,0.84
2024-05-20,FO,332,44,32,0.73
2024-05-20,FO,717,31,22,0.71
2024-05-20,FO,789,4,4,1
2024-05-21,CA,321,29,19,0.66
2024-05-21,CA,332,41,30,0.73
2024-05-21,CA,717,35,14,0.4
2024-05-21,CA,789,4,3,0.75
2024-05-21,FA,NA,538,235,0.44
2024-05-21,FO,321,29,25,0.86
2024-05-21,FO,332,41,34,0.83
2024-05-21,FO,717,34,24,0.71
2024-05-21,FO,789,4,3,0.75
2024-05-22,CA,321,29,22,0.76
2024-05-22,CA,332,48,31,0.65
2024-05-22,CA,717,31,15,0.48
2024-05-22,CA,789,4,3,0.75
2024-05-22,FA,NA,541,234,0.43
2024-05-22,FO,321,28,25,0.89
2024-05-22,FO,332,45,36,0.8
2024-05-22,FO,717,29,23,0.79
2024-05-22,FO,789,4,3,0.75
2024-05-23,CA,321,30,22,0.73
2024-05-23,CA,332,47,29,0.62
2024-05-23,CA,717,35,15,0.43
2024-05-23,CA,789,4,4,1
2024-05-23,FA,NA,560,240,0.43
2024-05-23,FO,321,29,25,0.86
2024-05-23,FO,332,43,36,0.84
2024-05-23,FO,717,34,22,0.65
2024-05-23,FO,789,4,3,0.75
2024-05-24,CA,321,34,17,0.5
2024-05-24,CA,332,45,27,0.6
2024-05-24,CA,717,35,14,0.4
2024-05-24,CA,789,3,4,1.33
2024-05-24,FA,NA,574,262,0.46
2024-05-24,FO,321,32,23,0.72
2024-05-24,FO,332,46,32,0.7
2024-05-24,FO,717,33,21,0.64
2024-05-24,FO,789,3,3,1
2024-05-25,CA,321,34,14,0.41
2024-05-25,CA,332,50,18,0.36
2024-05-25,CA,717,27,14,0.52
2024-05-25,CA,789,2,3,1.5
2024-05-25,FA,NA,546,279,0.51
2024-05-25,FO,321,32,24,0.75
2024-05-25,FO,332,48,29,0.6
2024-05-25,FO,717,26,21,0.81
2024-05-25,FO,789,2,3,1.5
2024-05-26,CA,321,33,15,0.45
2024-05-26,CA,332,47,15,0.32
2024-05-26,CA,717,24,18,0.75
2024-05-26,CA,789,2,3,1.5
2024-05-26,FA,NA,515,296,0.57
2024-05-26,FO,321,33,22,0.67
2024-05-26,FO,332,44,29,0.66
2024-05-26,FO,717,24,17,0.71
2024-05-26,FO,789,2,2,1
2024-05-27,CA,321,31,15,0.48
2024-05-27,CA,332,48,19,0.4
2024-05-27,CA,717,33,18,0.55
2024-05-27,CA,789,2,2,1
2024-05-27,FA,NA,550,300,0.55
2024-05-27,FO,321,31,20,0.65
2024-05-27,FO,332,49,30,0.61
2024-05-27,FO,717,32,17,0.53
2024-05-27,FO,789,2,2,1
2024-05-28,CA,321,34,17,0.5
2024-05-28,CA,332,45,20,0.44
2024-05-28,CA,717,29,18,0.62
2024-05-28,CA,789,3,3,1
2024-05-28,FA,NA,535,290,0.54
2024-05-28,FO,321,35,23,0.66
2024-05-28,FO,332,43,36,0.84
2024-05-28,FO,717,30,21,0.7
2024-05-28,FO,789,2,1,0.5
2024-05-29,CA,321,32,19,0.59
2024-05-29,CA,332,48,23,0.48
2024-05-29,CA,717,28,16,0.57
2024-05-29,CA,789,3,2,0.67
2024-05-29,FA,NA,535,289,0.54
2024-05-29,FO,321,32,22,0.69
2024-05-29,FO,332,46,35,0.76
2024-05-29,FO,717,28,22,0.79
2024-05-30,CA,321,35,18,0.51
2024-05-30,CA,332,49,22,0.45
2024-05-30,CA,717,33,16,0.48
2024-05-30,CA,789,2,2,1
2024-05-30,FA,NA,557,291,0.52
2024-05-30,FO,321,33,23,0.7
2024-05-30,FO,332,48,32,0.67
2024-05-30,FO,717,31,22,0.71
2024-05-30,FO,789,2,1,0.5
2024-05-31,CA,321,33,15,0.45
2024-05-31,CA,332,48,17,0.35
2024-05-31,CA,717,31,18,0.58
2024-05-31,CA,789,2,3,1.5
2024-05-31,FA,NA,567,289,0.51
2024-05-31,FO,321,33,23,0.7
2024-05-31,FO,332,48,29,0.6
2024-05-31,FO,717,31,19,0.61
2024-05-31,FO,789,2,2,1
2024-06-01,CA,321,33,8,0.24
2024-06-01,CA,332,48,14,0.29
2024-06-01,CA,717,29,14,0.48
2024-06-01,CA,789,2,3,1.5
2024-06-01,FA,NA,559,306,0.55
2024-06-01,FO,321,33,19,0.58
2024-06-01,FO,332,49,22,0.45
2024-06-01,FO,717,28,16,0.57
2024-06-01,FO,789,2,2,1
2024-06-02,CA,321,32,9,0.28
2024-06-02,CA,332,45,16,0.36
2024-06-02,CA,717,26,14,0.54
2024-06-02,CA,789,2,2,1
2024-06-02,FA,NA,538,299,0.56
2024-06-02,FO,321,31,20,0.65
2024-06-02,FO,332,47,24,0.51
2024-06-02,FO,717,26,17,0.65
2024-06-02,FO,789,2,2,1
2024-06-03,CA,321,32,12,0.38
2024-06-03,CA,332,48,22,0.46
2024-06-03,CA,717,32,15,0.47
2024-06-03,CA,789,2,2,1
2024-06-03,FA,NA,560,287,0.51
2024-06-03,FO,321,32,21,0.66
2024-06-03,FO,332,46,26,0.57
2024-06-03,FO,717,32,18,0.56
2024-06-03,FO,789,2,1,0.5
2024-06-04,CA,321,32,11,0.34
2024-06-04,CA,332,46,23,0.5
2024-06-04,CA,717,29,15,0.52
2024-06-04,CA,789,2,1,0.5
2024-06-04,FA,NA,530,282,0.53
2024-06-04,FO,321,32,24,0.75
2024-06-04,FO,332,46,26,0.57
2024-06-04,FO,717,28,18,0.64
2024-06-04,FO,789,2,1,0.5
2024-06-05,CA,321,32,13,0.41
2024-06-05,CA,332,49,24,0.49
2024-06-05,CA,717,33,14,0.42
2024-06-05,CA,789,2,2,1
2024-06-05,FA,NA,543,266,0.49
2024-06-05,FO,321,32,23,0.72
2024-06-05,FO,332,47,27,0.57
2024-06-05,FO,717,29,18,0.62
2024-06-05,FO,789,2,1,0.5
2024-06-06,CA,321,33,15,0.45
2024-06-06,CA,332,49,25,0.51
2024-06-06,CA,717,32,13,0.41
2024-06-06,CA,789,2,2,1
2024-06-06,FA,NA,554,266,0.48
2024-06-06,FO,321,33,23,0.7
2024-06-06,FO,332,48,24,0.5
2024-06-06,FO,717,31,18,0.58
2024-06-06,FO,789,2,1,0.5
2024-06-07,CA,321,33,15,0.45
2024-06-07,CA,332,46,24,0.52
2024-06-07,CA,717,33,13,0.39
2024-06-07,CA,789,2,1,0.5
2024-06-07,FA,NA,557,286,0.51
2024-06-07,FO,321,33,23,0.7
2024-06-07,FO,332,47,24,0.51
2024-06-07,FO,717,33,17,0.52
2024-06-07,FO,789,2,2,1
2024-06-08,CA,321,32,15,0.47
2024-06-08,CA,332,43,22,0.51
2024-06-08,CA,717,27,13,0.48
2024-06-08,CA,789,2,2,1
2024-06-08,FA,NA,538,290,0.54
2024-06-08,FO,321,32,22,0.69
2024-06-08,FO,332,44,25,0.57
2024-06-08,FO,717,27,16,0.59
2024-06-08,FO,789,2,2,1
2024-06-09,CA,321,34,17,0.5
2024-06-09,CA,332,44,23,0.52
2024-06-09,CA,717,29,14,0.48
2024-06-09,CA,789,2,2,1
2024-06-09,FA,NA,538,290,0.54
2024-06-09,FO,321,33,22,0.67
2024-06-09,FO,332,45,21,0.47
2024-06-09,FO,717,29,18,0.62
2024-06-09,FO,789,2,1,0.5
2024-06-10,CA,321,34,17,0.5
2024-06-10,CA,332,45,28,0.62
2024-06-10,CA,717,30,12,0.4
2024-06-10,CA,789,2,3,1.5
2024-06-10,FA,NA,549,277,0.5
2024-06-10,FO,321,33,23,0.7
2024-06-10,FO,332,48,25,0.52
2024-06-10,FO,717,30,20,0.67
2024-06-10,FO,789,2,2,1
2024-06-11,CA,321,34,14,0.41
2024-06-11,CA,332,43,29,0.67
2024-06-11,CA,717,28,14,0.5
2024-06-11,CA,789,3,3,1
2024-06-11,FA,NA,542,273,0.5
2024-06-11,FO,321,34,25,0.74
2024-06-11,FO,332,44,24,0.55
2024-06-11,FO,717,28,22,0.79
2024-06-11,FO,789,3,3,1
2024-06-12,CA,321,34,15,0.44
2024-06-12,CA,332,46,30,0.65
2024-06-12,CA,717,28,14,0.5
2024-06-12,CA,789,4,3,0.75
2024-06-12,FA,NA,548,259,0.47
2024-06-12,FO,321,34,26,0.76
2024-06-12,FO,332,48,25,0.52
2024-06-12,FO,717,28,24,0.86
2024-06-12,FO,789,4,4,1
2024-06-13,CA,321,34,17,0.5
2024-06-13,CA,332,45,32,0.71
2024-06-13,CA,717,33,15,0.45
2024-06-13,CA,789,4,1,0.25
2024-06-13,FA,NA,547,274,0.5
2024-06-13,FO,321,34,30,0.88
2024-06-13,FO,332,45,30,0.67
2024-06-13,FO,717,31,25,0.81
2024-06-13,FO,789,4,4,1
2024-06-14,CA,321,35,18,0.51
2024-06-14,CA,332,43,33,0.77
2024-06-14,CA,717,33,14,0.42
2024-06-14,CA,789,4,3,0.75
2024-06-14,FA,NA,572,280,0.49
2024-06-14,FO,321,35,29,0.83
2024-06-14,FO,332,47,25,0.53
2024-06-14,FO,717,32,26,0.81
2024-06-14,FO,789,4,4,1
2024-06-15,CA,321,36,19,0.53
2024-06-15,CA,332,46,29,0.63
2024-06-15,CA,717,26,13,0.5
2024-06-15,CA,789,4,3,0.75
2024-06-15,FA,NA,561,297,0.53
2024-06-15,FO,321,36,27,0.75
2024-06-15,FO,332,45,21,0.47
2024-06-15,FO,717,27,23,0.85
2024-06-15,FO,789,4,4,1
2024-06-16,CA,321,32,20,0.62
2024-06-16,CA,332,44,28,0.64
2024-06-16,CA,717,28,13,0.46
2024-06-16,CA,789,4,3,0.75
2024-06-16,FA,NA,550,318,0.58
2024-06-16,FO,321,32,28,0.88
2024-06-16,FO,332,46,19,0.41
2024-06-16,FO,717,28,23,0.82
2024-06-16,FO,789,4,4,1
2024-06-17,CA,321,34,18,0.53
2024-06-17,CA,332,48,32,0.67
2024-06-17,CA,717,33,15,0.45
2024-06-17,CA,789,4,2,0.5
2024-06-17,FA,NA,572,281,0.49
2024-06-17,FO,321,33,27,0.82
2024-06-17,FO,332,47,26,0.55
2024-06-17,FO,717,33,26,0.79
2024-06-17,FO,789,4,3,0.75
2024-06-18,CA,321,33,23,0.7
2024-06-18,CA,332,42,32,0.76
2024-06-18,CA,717,30,16,0.53
2024-06-18,CA,789,4,1,0.25
2024-06-18,FA,NA,537,259,0.48
2024-06-18,FO,321,33,29,0.88
2024-06-18,FO,332,41,26,0.63
2024-06-18,FO,717,29,26,0.9
2024-06-18,FO,789,4,4,1
2024-06-19,CA,321,34,24,0.71
2024-06-19,CA,332,44,33,0.75
2024-06-19,CA,717,29,17,0.59
2024-06-19,FA,NA,557,278,0.5
2024-06-19,FO,321,34,27,0.79
2024-06-19,FO,332,43,25,0.58
2024-06-19,FO,717,29,25,0.86
2024-06-19,FO,789,4,3,0.75
2024-06-20,CA,321,34,23,0.68
2024-06-20,CA,332,44,32,0.73
2024-06-20,CA,717,31,18,0.58
2024-06-20,FA,NA,563,247,0.44
2024-06-20,FO,321,34,20,0.59
2024-06-20,FO,332,44,21,0.48
2024-06-20,FO,717,31,23,0.74
2024-06-20,FO,789,4,3,0.75
2024-06-21,CA,321,34,20,0.59
2024-06-21,CA,332,44,31,0.7
2024-06-21,CA,717,33,16,0.48
2024-06-21,CA,789,4,1,0.25
2024-06-21,FA,NA,573,271,0.47
2024-06-21,FO,321,34,19,0.56
2024-06-21,FO,332,43,21,0.49
2024-06-21,FO,717,33,25,0.76
2024-06-21,FO,789,4,2,0.5
2024-06-22,CA,321,34,16,0.47
2024-06-22,CA,332,45,26,0.58
2024-06-22,CA,717,26,18,0.69
2024-06-22,CA,789,4,2,0.5
2024-06-22,FA,NA,560,283,0.51
2024-06-22,FO,321,34,17,0.5
2024-06-22,FO,332,45,19,0.42
2024-06-22,FO,717,27,21,0.78
2024-06-22,FO,789,4,3,0.75
2024-06-23,CA,321,34,15,0.44
2024-06-23,CA,332,43,29,0.67
2024-06-23,CA,717,29,16,0.55
2024-06-23,CA,789,4,2,0.5
2024-06-23,FA,NA,545,283,0.52
2024-06-23,FO,321,33,17,0.52
2024-06-23,FO,332,44,19,0.43
2024-06-23,FO,717,27,21,0.78
2024-06-23,FO,789,4,5,1.25
2024-06-24,CA,321,33,18,0.55
2024-06-24,CA,332,47,32,0.68
2024-06-24,CA,717,35,17,0.49
2024-06-24,CA,789,3,2,0.67
2024-06-24,FA,NA,569,271,0.48
2024-06-24,FO,321,33,16,0.48
2024-06-24,FO,332,46,24,0.52
2024-06-24,FO,717,31,22,0.71
2024-06-24,FO,789,3,4,1.33
2024-06-25,CA,321,34,19,0.56
2024-06-25,CA,332,43,34,0.79
2024-06-25,CA,717,30,20,0.67
2024-06-25,CA,789,3,1,0.33
2024-06-25,FA,NA,537,231,0.43
2024-06-25,FO,321,34,18,0.53
2024-06-25,FO,332,43,27,0.63
2024-06-25,FO,717,29,25,0.86
2024-06-25,FO,789,3,3,1
2024-06-26,CA,321,34,19,0.56
2024-06-26,CA,332,43,33,0.77
2024-06-26,CA,717,31,17,0.55
2024-06-26,CA,789,4,1,0.25
2024-06-26,FA,NA,559,242,0.43
2024-06-26,FO,321,34,18,0.53
2024-06-26,FO,332,44,30,0.68
2024-06-26,FO,717,29,20,0.69
2024-06-26,FO,789,4,2,0.5
2024-06-27,CA,321,34,21,0.62
2024-06-27,CA,332,43,29,0.67
2024-06-27,CA,717,31,17,0.55
2024-06-27,CA,789,4,1,0.25
2024-06-27,FA,NA,556,254,0.46
2024-06-27,FO,321,34,17,0.5
2024-06-27,FO,332,43,31,0.72
2024-06-27,FO,717,31,19,0.61
2024-06-27,FO,789,4,3,0.75
2024-06-28,CA,321,35,19,0.54
2024-06-28,CA,332,43,32,0.74
2024-06-28,CA,717,32,19,0.59
2024-06-28,CA,789,4,1,0.25
2024-06-28,FA,NA,576,280,0.49
2024-06-28,FO,321,34,15,0.44
2024-06-28,FO,332,45,31,0.69
2024-06-28,FO,717,32,19,0.59
2024-06-28,FO,789,4,4,1
2024-06-29,CA,321,35,16,0.46
2024-06-29,CA,332,45,27,0.6
2024-06-29,CA,717,26,16,0.62
2024-06-29,CA,789,4,1,0.25
2024-06-29,FA,NA,550,283,0.51
2024-06-29,FO,321,34,17,0.5
2024-06-29,FO,332,47,29,0.62
2024-06-29,FO,717,26,18,0.69
2024-06-29,FO,789,4,4,1
2024-06-30,CA,321,34,19,0.56
2024-06-30,CA,332,43,24,0.56
2024-06-30,CA,717,27,17,0.63
2024-06-30,CA,789,4,2,0.5
2024-06-30,FA,NA,546,284,0.52
2024-06-30,FO,321,33,18,0.55
2024-06-30,FO,332,45,28,0.62
2024-06-30,FO,717,27,17,0.63
2024-06-30,FO,789,4,5,1.25
2024-07-01,CA,321,33,19,0.58
2024-07-01,CA,332,45,22,0.49
2024-07-01,CA,717,33,17,0.52
2024-07-01,CA,789,4,2,0.5
2024-07-01,FA,NA,561,282,0.5
2024-07-01,FO,321,33,18,0.55
2024-07-01,FO,332,45,26,0.58
2024-07-01,FO,717,33,20,0.61
2024-07-01,FO,789,4,4,1
2024-07-02,CA,321,34,15,0.44
2024-07-02,CA,332,41,23,0.56
2024-07-02,CA,717,30,18,0.6
2024-07-02,CA,789,4,2,0.5
2024-07-02,FA,NA,535,289,0.54
2024-07-02,FO,321,34,17,0.5
2024-07-02,FO,332,44,19,0.43
2024-07-02,FO,717,30,19,0.63
2024-07-02,FO,789,4,2,0.5
2024-07-03,CA,321,34,17,0.5
2024-07-03,CA,332,43,26,0.6
2024-07-03,CA,717,31,21,0.68
2024-07-03,CA,789,3,2,0.67
2024-07-03,FA,NA,559,292,0.52
2024-07-03,FO,321,34,18,0.53
2024-07-03,FO,332,43,24,0.56
2024-07-03,FO,717,31,16,0.52
2024-07-03,FO,789,3,2,0.67
2024-07-04,CA,321,32,13,0.41
2024-07-04,CA,332,43,18,0.42
2024-07-04,CA,717,26,19,0.73
2024-07-04,CA,789,3,2,0.67
2024-07-04,FA,NA,532,291,0.55
2024-07-04,FO,321,32,18,0.56
2024-07-04,FO,332,47,21,0.45
2024-07-04,FO,717,28,15,0.54
2024-07-04,FO,789,3,2,0.67
2024-07-05,CA,321,34,15,0.44
2024-07-05,CA,332,43,22,0.51
2024-07-05,CA,717,31,18,0.58
2024-07-05,CA,789,4,2,0.5
2024-07-05,FA,NA,567,290,0.51
2024-07-05,FO,321,33,18,0.55
2024-07-05,FO,332,44,21,0.48
2024-07-05,FO,717,30,15,0.5
2024-07-05,FO,789,4,2,0.5
2024-07-06,CA,321,34,16,0.47
2024-07-06,CA,332,44,22,0.5
2024-07-06,CA,717,28,18,0.64
2024-07-06,CA,789,4,1,0.25
2024-07-06,FA,NA,560,286,0.51
2024-07-06,FO,321,34,20,0.59
2024-07-06,FO,332,46,18,0.39
2024-07-06,FO,717,27,16,0.59
2024-07-06,FO,789,4,2,0.5
2024-07-07,CA,321,33,18,0.55
2024-07-07,CA,332,43,24,0.56
2024-07-07,CA,717,31,19,0.61
2024-07-07,CA,789,4,1,0.25
2024-07-07,FA,NA,556,287,0.52
2024-07-07,FO,321,33,20,0.61
2024-07-07,FO,332,44,16,0.36
2024-07-07,FO,717,30,15,0.5
2024-07-07,FO,789,4,1,0.25
2024-07-08,CA,321,34,20,0.59
2024-07-08,CA,332,45,25,0.56
2024-07-08,CA,717,33,19,0.58
2024-07-08,CA,789,4,2,0.5
2024-07-08,FA,NA,556,257,0.46
2024-07-08,FO,321,33,20,0.61
2024-07-08,FO,332,46,23,0.5
2024-07-08,FO,717,31,19,0.61
2024-07-09,CA,321,34,20,0.59
2024-07-09,CA,332,42,28,0.67
2024-07-09,CA,717,31,20,0.65
2024-07-09,CA,789,4,3,0.75
2024-07-09,FA,NA,536,225,0.42
2024-07-09,FO,321,34,20,0.59
2024-07-09,FO,332,42,24,0.57
2024-07-09,FO,717,32,18,0.56
2024-07-09,FO,789,4,1,0.25
2024-07-10,CA,321,33,22,0.67
2024-07-10,CA,332,40,27,0.68
2024-07-10,CA,717,28,22,0.79
2024-07-10,CA,789,4,3,0.75
2024-07-10,FA,NA,532,217,0.41
2024-07-10,FO,321,33,20,0.61
2024-07-10,FO,332,41,24,0.59
2024-07-10,FO,717,29,15,0.52
2024-07-10,FO,789,4,1,0.25
2024-07-11,CA,321,33,20,0.61
2024-07-11,CA,332,43,25,0.58
2024-07-11,CA,717,32,19,0.59
2024-07-11,CA,789,4,3,0.75
2024-07-11,FA,NA,552,224,0.41
2024-07-11,FO,321,33,18,0.55
2024-07-11,FO,332,45,22,0.49
2024-07-11,FO,717,35,18,0.51
2024-07-11,FO,789,4,1,0.25
2024-07-12,CA,321,33,18,0.55
2024-07-12,CA,332,44,25,0.57
2024-07-12,CA,717,34,15,0.44
2024-07-12,CA,789,4,3,0.75
2024-07-12,FA,NA,566,269,0.48
2024-07-12,FO,321,33,16,0.48
2024-07-12,FO,332,46,22,0.48
2024-07-12,FO,717,34,17,0.5
2024-07-12,FO,789,4,1,0.25
2024-07-13,CA,321,33,17,0.52
2024-07-13,CA,332,46,26,0.57
2024-07-13,CA,717,28,17,0.61
2024-07-13,CA,789,4,3,0.75
2024-07-13,FA,NA,567,272,0.48
2024-07-13,FO,321,33,15,0.45
2024-07-13,FO,332,47,22,0.47
2024-07-13,FO,717,27,17,0.63
2024-07-13,FO,789,4,1,0.25
2024-07-14,CA,321,31,17,0.55
2024-07-14,CA,332,42,25,0.6
2024-07-14,CA,717,27,19,0.7
2024-07-14,CA,789,4,3,0.75
2024-07-14,FA,NA,563,276,0.49
2024-07-14,FO,321,32,21,0.66
2024-07-14,FO,332,49,24,0.49
2024-07-14,FO,717,27,19,0.7
2024-07-14,FO,789,4,2,0.5
2024-07-15,CA,321,31,17,0.55
2024-07-15,CA,332,46,24,0.52
2024-07-15,CA,717,31,22,0.71
2024-07-15,CA,789,5,2,0.4
2024-07-15,FA,NA,559,255,0.46
2024-07-15,FO,321,31,23,0.74
2024-07-15,FO,332,47,27,0.57
2024-07-15,FO,717,30,20,0.67
2024-07-15,FO,789,4,2,0.5
2024-07-16,CA,321,33,18,0.55
2024-07-16,CA,332,42,25,0.6
2024-07-16,CA,717,32,22,0.69
2024-07-16,CA,789,5,3,0.6
2024-07-16,FA,NA,544,237,0.44
2024-07-16,FO,321,33,23,0.7
2024-07-16,FO,332,45,28,0.62
2024-07-16,FO,717,31,21,0.68
2024-07-16,FO,789,4,2,0.5
2024-07-17,CA,321,33,21,0.64
2024-07-17,CA,332,45,26,0.58
2024-07-17,CA,717,29,25,0.86
2024-07-17,CA,789,4,3,0.75
2024-07-17,FA,NA,546,219,0.4
2024-07-17,FO,321,33,24,0.73
2024-07-17,FO,332,45,25,0.56
2024-07-17,FO,717,29,23,0.79
2024-07-17,FO,789,4,2,0.5
2024-07-18,CA,321,32,20,0.62
2024-07-18,CA,332,43,25,0.58
2024-07-18,CA,717,31,22,0.71
2024-07-18,CA,789,4,2,0.5
2024-07-18,FA,NA,556,232,0.42
2024-07-18,FO,321,32,28,0.88
2024-07-18,FO,332,45,26,0.58
2024-07-18,FO,717,31,22,0.71
2024-07-18,FO,789,4,2,0.5
2024-07-19,CA,321,32,20,0.62
2024-07-19,CA,332,43,28,0.65
2024-07-19,CA,717,33,21,0.64
2024-07-19,CA,789,4,2,0.5
2024-07-19,FA,NA,571,256,0.45
2024-07-19,FO,321,31,24,0.77
2024-07-19,FO,332,46,23,0.5
2024-07-19,FO,717,34,20,0.59
2024-07-19,FO,789,4,2,0.5
2024-07-20,CA,321,34,16,0.47
2024-07-20,CA,332,44,25,0.57
2024-07-20,CA,717,32,17,0.53
2024-07-20,CA,789,4,3,0.75
2024-07-20,FA,NA,570,274,0.48
2024-07-20,FO,321,33,22,0.67
2024-07-20,FO,332,48,23,0.48
2024-07-20,FO,717,30,19,0.63
2024-07-20,FO,789,4,3,0.75
2024-07-21,CA,321,31,18,0.58
2024-07-21,CA,332,48,27,0.56
2024-07-21,CA,717,28,18,0.64
2024-07-21,CA,789,3,3,1
2024-07-21,FA,NA,552,274,0.5
2024-07-21,FO,321,31,22,0.71
2024-07-21,FO,332,49,26,0.53
2024-07-21,FO,717,27,19,0.7
2024-07-21,FO,789,3,3,1
2024-07-22,CA,321,32,16,0.5
2024-07-22,CA,332,46,33,0.72
2024-07-22,CA,717,34,21,0.62
2024-07-22,CA,789,4,3,0.75
2024-07-22,FA,NA,566,263,0.46
2024-07-22,FO,321,32,24,0.75
2024-07-22,FO,332,47,24,0.51
2024-07-22,FO,717,33,19,0.58
2024-07-22,FO,789,4,4,1
2024-07-23,CA,321,33,20,0.61
2024-07-23,CA,332,41,32,0.78
2024-07-23,CA,717,29,23,0.79
2024-07-23,CA,789,4,2,0.5
2024-07-23,FA,NA,526,240,0.46
2024-07-23,FO,321,33,24,0.73
2024-07-23,FO,332,44,27,0.61
2024-07-23,FO,717,28,20,0.71
2024-07-23,FO,789,4,4,1
2024-07-24,CA,321,35,19,0.54
2024-07-24,CA,332,44,32,0.73
2024-07-24,CA,717,28,25,0.89
2024-07-24,CA,789,3,1,0.33
2024-07-24,FA,NA,530,226,0.43
2024-07-24,FO,321,34,23,0.68
2024-07-24,FO,332,46,26,0.57
2024-07-24,FO,717,30,20,0.67
2024-07-24,FO,789,3,4,1.33
2024-07-25,CA,321,35,17,0.49
2024-07-25,CA,332,43,27,0.63
2024-07-25,CA,717,33,22,0.67
2024-07-25,CA,789,3,2,0.67
2024-07-25,FA,NA,551,229,0.42
